Risk_Categories,state,designatedArea,disaster_count,Coastal Storm,Dam/Levee Break,Earthquake,Fire,Flood,Hurricane,Mud/Landslide,Other,Severe Ice Storm,Severe Storm,Snowstorm,Straight-Line Winds,Tornado,Tropical Storm,Volcanic Eruption,Winter Storm,total_incidents,discrepancy
Low Risk,TN,Obion (County),6,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,6,0
Low Risk,TN,Overton (County),4,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,4,0
Low Risk,TN,Pickett (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TN,Rhea (County),5,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5,0
Low Risk,TN,Roane (County),5,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5,0
Low Risk,TN,Robertson (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,TN,Rutherford (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,TN,Sequatchie (County),3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,TN,Sevier (County),6,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,6,0
Low Risk,TN,Stewart (County),4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0
Low Risk,TN,Sumner (County),4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0
Low Risk,TN,Tipton (County),8,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,8,0
Low Risk,TN,Unicoi (County),4,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,4,0
Low Risk,TN,Weakley (County),6,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,6,0
Low Risk,TN,Williamson (County),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Low Risk,TX,Andrews (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Angelina (County),6,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Aransas (County),6,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,6,0
Low Risk,TX,Archer (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Armstrong (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Atascosa (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Austin (County),8,0,0,0,0,3,2,0,0,2,1,0,0,0,0,0,0,8,0
Low Risk,TX,Bailey (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Bandera (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Bastrop (County),9,0,0,0,1,2,1,0,0,2,2,0,0,0,0,0,1,9,0
Low Risk,TX,Baylor (County),5,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Bee (County),4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Bell (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Bexar (County),5,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,5,0
Low Risk,TX,Blanco (County),5,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,5,0
Low Risk,TX,Borden (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Bosque (County),8,0,0,0,1,3,0,0,0,2,2,0,0,0,0,0,0,8,0
Low Risk,TX,Bowie (County),6,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Brazoria (County),9,0,0,0,0,1,4,0,0,2,2,0,0,0,0,0,0,9,0
Low Risk,TX,Brazos (County),4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Brewster (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Briscoe (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Brooks (County),3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Burleson (County),7,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,1,7,0
Low Risk,TX,Burnet (County),5,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,5,0
Low Risk,TX,Callahan (County),6,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Cameron (County),8,0,0,0,0,2,3,0,0,2,1,0,0,0,0,0,0,8,0
Low Risk,TX,Camp (County),4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Carson (County),3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Castro (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Chambers (County),6,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,6,0
Low Risk,TX,Childress (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Cochran (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Coke (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Coleman (County),4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Collin (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Collingsworth (County),4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
Low Risk,TX,Colorado (County),6,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Comal (County),6,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,6,0
Low Risk,TX,Concho (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Cooke (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Coryell (County),6,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Cottle (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Crane (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Crockett (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Crosby (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Culberson (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Dallam (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,DeWitt (County),5,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Deaf Smith (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Delta (County),5,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,5,0
Low Risk,TX,Denton (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Dickens (County),4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
Low Risk,TX,Dimmit (County),4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Donley (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Eastland (County),7,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,7,0
Low Risk,TX,Ector (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Edwards (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,El Paso (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Erath (County),5,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Falls (County),5,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,5,0
Low Risk,TX,Fannin (County),5,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Fisher (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Foard (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Fort Bend (County),9,0,0,0,0,2,4,0,0,2,1,0,0,0,0,0,0,9,0
Low Risk,TX,Freestone (County),4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Frio (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Gaines (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Galveston (County),8,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,8,0
Low Risk,TX,Garza (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Gillespie (County),4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,4,0
Low Risk,TX,Glasscock (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Goliad (County),5,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,5,0
Low Risk,TX,Gonzales (County),5,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Gray (County),3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Gregg (County),5,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,5,0
Low Risk,TX,Grimes (County),10,0,0,0,0,4,3,0,0,2,1,0,0,0,0,0,0,10,0
Low Risk,TX,Guadalupe (County),6,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,6,0
Low Risk,TX,Hale (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Hansford (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Hardeman (County),4,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Hartley (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Hays (County),6,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,6,0
Low Risk,TX,Hemphill (County),3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Hidalgo (County),9,0,0,0,0,3,2,0,0,2,2,0,0,0,0,0,0,9,0
Low Risk,TX,Hill (County),6,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,6,0
Low Risk,TX,Hockley (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Hood (County),7,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,7,0
Low Risk,TX,Hopkins (County),7,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,7,0
Low Risk,TX,Hudspeth (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Hunt (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Hutchinson (County),5,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,5,0
Low Risk,TX,Irion (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Jack (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Jeff Davis (County),3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Jim Hogg (County),3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Jim Wells (County),6,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Karnes (County),3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Kaufman (County),5,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,5,0
Low Risk,TX,Kendall (County),4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,4,0
Low Risk,TX,Kenedy (County),5,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,5,0
Low Risk,TX,Kerr (County),3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0
Low Risk,TX,Kimble (County),4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,4,0
Low Risk,TX,King (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Kinney (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Kleberg (County),7,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,7,0
Low Risk,TX,La Salle (County),3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Lamb (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Lampasas (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Lavaca (County),4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Limestone (County),5,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,5,0
Low Risk,TX,Lipscomb (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Live Oak (County),3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Llano (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Loving (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Lubbock (County),4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
Low Risk,TX,Lynn (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Matagorda (County),6,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,6,0
Low Risk,TX,Maverick (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,McCulloch (County),4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,McLennan (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,McMullen (County),3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Medina (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Menard (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Midland (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Milam (County),8,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,1,8,0
Low Risk,TX,Mills (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Montague (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Motley (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Nacogdoches (County),6,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Navarro (County),7,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,7,0
Low Risk,TX,Nolan (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Nueces (County),7,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,7,0
Low Risk,TX,Ochiltree (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Oldham (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Palo Pinto (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Panola (County),5,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,5,0
Low Risk,TX,Parker (County),6,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Parmer (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Pecos (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Potter (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Presidio (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Rains (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Randall (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Reagan (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Real (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Red River (County),8,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,1,8,0
Low Risk,TX,Reeves (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Refugio (County),7,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,7,0
Low Risk,TX,Roberts (County),3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Robertson (County),6,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,6,0
Low Risk,TX,Rockwall (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Runnels (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Rusk (County),6,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,6,0
Low Risk,TX,Sabine (County),8,0,0,0,0,2,3,0,0,2,1,0,0,0,0,0,0,8,0
Low Risk,TX,San Augustine (County),8,0,0,0,0,2,3,0,0,2,1,0,0,0,0,0,0,8,0
Low Risk,TX,San Jacinto (County),10,0,0,0,0,4,3,0,0,2,1,0,0,0,0,0,0,10,0
Low Risk,TX,San Patricio (County),6,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,6,0
Low Risk,TX,San Saba (County),4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Schleicher (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Scurry (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Shackelford (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Sherman (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Somervell (County),5,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Starr (County),4,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Sterling (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Stonewall (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Sutton (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Swisher (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Tarrant (County),5,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Terrell (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Terry (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Throckmorton (County),5,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Titus (County),5,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,5,0
Low Risk,TX,Tom Green (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Travis (County),9,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,1,9,0
Low Risk,TX,Upshur (County),5,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,5,0
Low Risk,TX,Upton (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Uvalde (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Val Verde (County),3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Van Zandt (County),6,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,6,0
Low Risk,TX,Victoria (County),7,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,7,0
Low Risk,TX,Waller (County),9,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,9,0
Low Risk,TX,Ward (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Webb (County),4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0
Low Risk,TX,Wharton (County),8,0,0,0,0,1,4,0,0,2,1,0,0,0,0,0,0,8,0
Low Risk,TX,Wichita (County),4,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,TX,Wilbarger (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Willacy (County),7,0,0,0,0,1,3,0,0,2,1,0,0,0,0,0,0,7,0
Low Risk,TX,Williamson (County),4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,4,0
Low Risk,TX,Winkler (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Wise (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Yoakum (County),2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Low Risk,TX,Young (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,TX,Zapata (County),3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
Low Risk,TX,Zavala (County),3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0
Low Risk,UT,Box Elder (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,UT,Cache (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,UT,Davis (County),4,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,UT,Duchesne (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,UT,Iron (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,UT,Millard (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,UT,Piute (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,UT,Salt Lake (County),3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,UT,San Juan (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,UT,Sanpete (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,UT,Summit (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,UT,Tooele (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,UT,Utah (County),4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,UT,Wasatch (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,UT,Weber (County),2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,VA,Accomack (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Albemarle (County),4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,4,0
Low Risk,VA,Alleghany (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Amelia (County),4,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4,0
Low Risk,VA,Amherst (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Appomattox (County),5,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,5,0
Low Risk,VA,Arlington (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,VA,Augusta (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Bath (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Bland (County),3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0
Low Risk,VA,Botetourt (County),3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0
Low Risk,VA,Buckingham (County),3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0
Low Risk,VA,Caroline (County),4,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4,0
Low Risk,VA,Charles City (County),2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,VA,Chesterfield (County),4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0
Low Risk,VA,Culpeper (County),3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,VA,Dickenson (County),3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0
Low Risk,VA,Dinwiddie (County),3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0
Low Risk,VA,Fairfax (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,VA,Fauquier (County),3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,VA,Fluvanna (County),3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,VA,Frederick (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,VA,Giles (County),3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0
Low Risk,VA,Gloucester (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Goochland (County),3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0
Low Risk,VA,Greensville (County),2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0
Low Risk,VA,Halifax (County),4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0
Low Risk,VA,Hanover (County),3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0
Low Risk,VA,Henrico (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,VA,Highland (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
